study,number,params_max_allowed_bout_overlap,params_max_bout_gap,params_prefilter_recipient_bouts,params_quantile_range_lower-approach,params_quantile_range_lower-chase,params_quantile_range_lower-dart_bite,params_quantile_range_lower-frontal_display,params_quantile_range_lower-lateral_display,params_quantile_range_lower-none,params_quantile_range_lower-quiver,params_quantile_range_upper-approach,params_quantile_range_upper-chase,params_quantile_range_upper-dart_bite,params_quantile_range_upper-frontal_display,params_quantile_range_upper-lateral_display,params_quantile_range_upper-none,params_quantile_range_upper-quiver,params_quantile_range_window_lower-approach,params_quantile_range_window_lower-chase,params_quantile_range_window_lower-dart_bite,params_quantile_range_window_lower-frontal_display,params_quantile_range_window_lower-lateral_display,params_quantile_range_window_lower-none,params_quantile_range_window_lower-quiver,params_quantile_range_window_upper-approach,params_quantile_range_window_upper-chase,params_quantile_range_window_upper-dart_bite,params_quantile_range_window_upper-frontal_display,params_quantile_range_window_upper-lateral_display,params_quantile_range_window_upper-none,params_quantile_range_window_upper-quiver,params_smoothing_function,params_smoothing_window-approach,params_smoothing_window-chase,params_smoothing_window-dart_bite,params_smoothing_window-frontal_display,params_smoothing_window-lateral_display,params_smoothing_window-none,params_smoothing_window-quiver,params_threshold-approach,params_threshold-chase,params_threshold-dart_bite,params_threshold-frontal_display,params_threshold-lateral_display,params_threshold-none,params_threshold-quiver,params_weight_max_probability,value
0,23,4,67,False,0.41338429831821694,0.46036233022546935,0.31917923690032785,0.15490284405665716,0.22116721334491352,0.2781207882742251,0.14383435740263223,0.7604597960409444,0.8761703462778625,0.6929631741833142,0.6247602877004124,0.8123627041420695,0.6281888247321654,0.6422639112195327,78,60,78,72,44,2,58,20,38,10,44,42,8,88,mean,10,80,4,46,0,0,74,0.036150683255185,0.8289718118864685,0.7927977729606994,0.813493723504298,0.30025901887803175,0.5133926205114722,0.5605207537479765,0.6996714576279903,0.40788746868901293
0,24,33,29,False,0.24704584254902495,0.3906884560957978,0.33155471861684144,0.2356359385959375,0.39954342127191855,0.43476501943034435,0.025423113987649404,0.8671830904088995,0.7689134112192955,0.6077956645121755,0.8495544080447162,0.5286516518846395,0.670642471998135,0.503970012626866,58,82,20,40,32,88,18,24,58,70,78,80,64,28,median,60,76,90,58,56,88,58,0.5925883280795203,0.5993736017573413,0.2218633948213956,0.5518614902856708,0.7409413384121359,0.2237748725968125,0.9744565727811212,0.4118775429114656,0.45210912887005944
0,25,7,74,True,0.46848014547235106,0.32322550356003626,0.07712159381778466,0.02830877614309718,0.32283310069344295,0.4856050990302408,0.10470068580511849,0.9420829071539062,0.6214799090361302,0.9809211536611688,0.5725323353245181,0.7714171199996005,0.7260200422772978,0.738650493584795,40,84,22,56,6,8,54,20,0,32,36,56,60,74,median,12,64,24,22,70,24,44,0.1968886533198878,0.7974268679045184,0.9318618818608102,0.2663360217677333,0.7782755042259096,0.5512129297140832,0.34193937736576563,0.24394408178294158,0.44554136020904345
0,26,15,11,False,0.4237640573680669,0.18686436433673193,0.033574979760215506,0.4602256903690632,0.030298162836011056,0.3401335020512121,0.4838936681195152,0.8501542439850557,0.8690365026663116,0.5210996033275006,0.6453969538962809,0.91823907254362,0.5374097722479576,0.7010626988375679,32,12,76,70,0,26,70,8,50,28,80,10,78,0,median,66,26,82,42,52,78,18,0.5000755541377543,0.18539294715539323,0.7990412726263174,0.37080153538889016,0.425402117100686,0.05461305464795074,0.2438993609229856,0.7425285250595944,0.44371458125324714
0,27,30,76,True,0.38791271368951896,0.4917553695719535,0.495700885654603,0.38688609295038545,0.37779685946271513,0.312458091791948,0.32022293699136173,0.6829472249401731,0.5304412940160246,0.8883430245426475,0.729400695758506,0.8718555555040552,0.9622662601936867,0.7726927429538027,54,84,82,42,14,60,6,80,50,60,42,90,18,24,median,90,78,0,70,52,10,62,0.9241934058544208,0.6480662212080485,0.21370685790962474,0.36219995082478984,0.03157385792574974,0.6544124557822102,0.4705456764963195,0.4766098903596062,0.42252671708330575
0,28,23,47,False,0.2646078915782424,0.2604943131037202,0.010091788734679918,0.09440577269852135,0.4456982161841588,0.1576869010667709,0.23123655548279587,0.8195031746024353,0.7483857370723491,0.8983955085255655,0.7059504608417534,0.7799387361215698,0.9649968665319109,0.7381942941331561,46,26,70,24,58,40,60,22,76,14,38,86,16,18,median,82,76,2,78,80,36,30,0.09379196203882478,0.7039928281768983,0.8119545909411697,0.10175107697375296,0.35459096142008806,0.052341559056174325,0.6153483818807817,0.5629701983179205,0.44900693696541916
0,29,16,29,False,0.24977486305497976,0.12996417936258708,0.3569469633175421,0.21318433730051128,0.0903905517106463,0.1546192553812749,0.19187831438660757,0.5607335742602227,0.5739555023847999,0.9641735360150778,0.5324632830943169,0.6977852662658333,0.729829120038674,0.5696140398196254,48,38,76,82,8,82,74,42,12,46,50,68,56,78,median,22,86,54,70,64,14,80,0.7629539174338429,0.6820250886263931,0.3784948571176344,0.18965750864820707,0.029121704698771178,0.19279008816406007,0.7138689019819335,0.31392486288702803,0.4493953281593878
0,30,17,103,False,0.13750833549111413,0.2340098602172494,0.4452950537888101,0.18902383646878268,0.4212001512919949,0.18205116241269664,0.3618354211844979,0.8019973299959928,0.9765754539212659,0.6542303409290884,0.612331007698687,0.8193379631004465,0.6210906886959917,0.7962776166395172,30,44,4,52,68,66,0,4,10,36,32,14,24,74,mean,8,16,78,66,24,68,78,0.7165469279563671,0.8195212626431454,0.22413441905029208,0.9479732366265258,0.37499501994027584,0.567975371735959,0.051416776003403886,0.34579855960933215,0.41410054866601664
0,31,3,4,True,0.20518859309892118,0.4101979973178495,0.3376354005447379,0.30274315401115404,0.04012319779408985,0.3661774150480223,0.26776499140904275,0.8731764747228885,0.761751763658324,0.6206635087311169,0.7681567100777424,0.6527931241783365,0.6238685211823405,0.7831846815888917,16,38,36,32,50,20,8,0,44,22,50,16,10,8,mean,2,24,2,30,64,76,66,0.44260743524774526,0.28944641904675505,0.18902410543798864,0.6860079129903423,0.5911842970537198,0.3138512725989434,0.5063357126520368,0.6259243777431428,0.4485130996315241
0,32,1,28,True,0.2224435291900736,0.3287368186946426,0.05711979585179866,0.3085043698050015,0.41766071953780715,0.4492344186145776,0.09001037948097262,0.9830169122954422,0.748068047570951,0.7042889787788,0.5777241790408024,0.731802959473757,0.9990981268798365,0.9658585838694536,78,48,48,46,22,2,76,68,50,84,2,58,22,90,mean,0,60,82,52,72,2,32,0.08965528002813616,0.44398803603153403,0.7373391064316202,0.09288977976013768,0.8334789725466719,0.6331052140297755,0.7360062712890955,0.5801448782539275,0.37154987586764066
0,33,48,88,True,0.3209275938485991,0.4028096995572016,0.13511706318763045,0.324568814868681,0.2954751368642524,0.237068475714734,0.021942036174419588,0.8984086733989582,0.7371186426269293,0.8708657510700579,0.9427287769545075,0.6094253450887689,0.6315670185339612,0.8380025044915945,88,40,2,86,80,50,50,76,82,58,46,66,58,60,mean,18,20,64,86,70,26,24,0.9350569200157102,0.28670168885511493,0.7160552398178851,0.5031205893279589,0.05011216359087656,0.7567120542403664,0.4417793430666114,0.8499636157476511,0.42607890120679903
0,34,55,56,False,0.05298436008310786,0.45032608883068054,0.31682599911742676,0.3751920636655598,0.016924065236942898,0.27050043110043626,0.05898294597456849,0.9630862837017897,0.9530544657989268,0.983156860882872,0.5567579195517169,0.6935352820056456,0.7179551033126701,0.6359056816028796,88,18,74,84,38,36,82,62,56,46,26,76,76,70,median,0,86,38,68,16,72,78,0.36083494781909364,0.3808959440796079,0.6208798999864957,0.7577763854480751,0.5521948657470221,0.5314780976691382,0.8731451544828862,0.5844068599951194,0.4481029309840827
0,35,23,67,False,0.021920311715008134,0.2795649288005378,0.023481121125090043,0.24531326959248267,0.2778762582744959,0.41425100736555037,0.037091484048179524,0.5402569542261024,0.9836920839501095,0.8925431934613226,0.5910356407451708,0.5781485064544498,0.806112014780886,0.799777566640522,22,68,90,38,58,58,64,68,78,18,88,52,66,38,median,70,60,78,78,30,4,8,0.382408487438889,0.6851442115428498,0.7351431133617538,0.9511366028247079,0.5372488705338053,0.5643650624463066,0.9971029386758973,0.583287085852091,0.44089073750773977
0,36,1,31,False,0.01582384613316523,0.02453495770497205,0.23458991942905788,0.19792766593027855,0.3302574186846545,0.2267893856102713,0.3739261628394584,0.8082484429071706,0.8470066797155156,0.7652701062910872,0.8587337313174641,0.9315961965535355,0.9092643107118605,0.7314097877923186,78,2,84,18,60,78,14,16,66,48,48,30,90,44,mean,74,74,44,48,72,12,22,0.46606018469782284,0.11584066124291303,0.11300017411079344,0.22600276666169128,0.6092909434615308,0.33953888546168887,0.6141124498172976,0.0010315981865240964,0.4432225180982801
0,37,30,74,True,0.37218144093086913,0.0498855767327796,0.15105940084696234,0.25074555836908236,0.13961533980164093,0.28715584735490496,0.13269667133788676,0.9328946072553759,0.6168232053215397,0.6582287013269679,0.6347607355687398,0.9826476248925263,0.6905715117050593,0.8376910196115768,30,4,88,32,38,44,4,24,70,90,34,40,12,4,median,18,52,6,66,52,26,30,0.31514101735474664,0.7603477074695194,0.38891399765288537,0.20040065259619833,0.2833768250164934,0.20905570246021665,0.01641874269974597,0.14618801743808596,0.4580529672021491
0,38,33,32,True,0.2511779732956424,0.17171224693731735,0.04728686817752231,0.48205089361192627,0.07097257184400396,0.00012886013073470926,0.15399477764037217,0.5614838965375512,0.6505916264069784,0.559751087958986,0.6754101910311356,0.7746751909928138,0.740532895228215,0.7137326931940038,16,10,82,42,38,52,74,68,78,46,18,8,10,30,median,6,32,32,40,84,90,54,0.9490980843649398,0.2760757484006039,0.04373470713537342,0.8372313826443413,0.3321214037317666,0.7056583105346981,0.12774871215562145,0.6994712426862328,0.44878914157918615
0,39,12,28,False,0.08117405418729162,0.08478432563337573,0.4233968645424707,0.45562371152377223,0.4299560386415523,0.38372151728219445,0.3294378714499382,0.9972794316645377,0.7525722150209179,0.6851315884305811,0.913560046165437,0.6072991689080143,0.9581131069210074,0.5665452973366789,42,56,64,86,70,4,84,30,54,62,38,70,80,62,mean,74,88,70,54,52,28,30,0.28507927363685126,0.0957536736824044,0.2488297192871266,0.9391729902377487,0.4966325611013023,0.48436516103805405,0.4242042990251539,0.5433570150118623,0.44448942089033877
0,40,3,82,True,0.30138923297791753,0.02687259958769156,0.3272239858130415,0.26917084703188593,0.05737399309189484,0.27312953623629416,0.1900005897567194,0.6635285738401233,0.7806069459023518,0.7185804754727998,0.8431846426875902,0.6533715718403739,0.83946746403264,0.99190295606982,20,44,82,66,88,46,14,60,4,68,8,40,84,82,median,72,40,90,50,20,50,54,0.6783603636141122,0.08144063901707232,0.9743160107700506,0.9955127284160508,0.17705478985910306,0.5918674015281559,0.41027886404000957,0.8509021113322007,0.40470128641543585
0,41,45,62,False,0.4379583575989595,0.4505726822014277,0.14948849425212735,0.16784083462327576,0.039682805520581954,0.3658055641299325,0.08928604418470387,0.6452106630387596,0.8480451456199195,0.7060604875117942,0.8502773033184376,0.705100101223012,0.7655852022370482,0.8074749442528222,82,84,48,8,10,76,42,42,74,86,12,16,2,40,median,86,88,38,4,12,18,58,0.6832126467739907,0.643781341393907,0.9688049500823604,0.029109923258142545,0.8568647763268029,0.6402275779848573,0.9548493682789952,0.21927101193546794,0.37976938656233855
0,42,34,56,False,0.29968943583842633,0.25484134179390866,0.3261401654849739,0.2591339834190976,0.11672444010112304,0.3504321758193071,0.4284813622024612,0.5257720065049285,0.901710056108012,0.8095970122243368,0.5761583477504082,0.5724538321938254,0.8523319632431476,0.5338333310419778,70,20,84,26,62,14,40,32,64,58,36,12,30,36,median,16,50,10,78,10,70,42,0.5106239734632639,0.9194328384144553,0.05167226970029082,0.4321159104074538,0.3028030227657271,0.6078160010938793,0.22111317337917025,0.1585646772094178,0.44700435289015683
0,43,38,11,False,0.002826377501549293,0.4371730733057795,0.2515584821972427,0.031011521418555288,0.23335155990156453,0.1779900550786267,0.07676337584590553,0.5720392793000968,0.7826919337915748,0.6265612597461415,0.8958228647474094,0.9756995523774139,0.8909491481272971,0.875070829219605,42,8,62,32,52,74,4,0,44,78,14,44,8,76,median,84,90,2,48,84,30,80,0.3823856011058058,0.2621424128598987,0.8959180084416976,0.39323439874716015,0.07171985272169457,0.4843096082014786,0.44931158218352707,0.25774267941678797,0.44476132419897185
0,44,15,33,True,0.34946904123165456,0.07816955104233775,0.4507513435142061,0.06131434235563493,0.005007380240456938,0.26977183332588545,0.42660084979826984,0.7038167025802134,0.5584717244110404,0.6841898831113447,0.8241972399756816,0.6476260847401172,0.5682871962206761,0.9821229862144402,28,86,58,88,66,60,50,12,86,0,22,14,60,58,mean,76,12,6,76,28,10,56,0.17195429297439835,0.38952418304124325,0.35238111198084965,0.018339023573572644,0.7799896919161066,0.27515089170536555,0.6044373834298091,0.043767770273355766,0.4354084894692963
0,45,35,12,False,0.04648315451033008,0.10544228941742434,0.21780004870666858,0.14840725260904475,0.07628072531828478,0.31147929247547773,0.462978782196613,0.8808622247950466,0.9881121331740246,0.6961379502125284,0.6624352713126906,0.5692571265318118,0.8940842226236914,0.7873451370622722,76,66,60,68,90,54,48,82,78,10,64,80,40,72,median,76,74,36,2,56,8,64,0.4356420603095589,0.2824105493331127,0.3391160374514878,0.938134420146758,0.9340504705212316,0.264394238744453,0.0351772181424046,0.9266218225580123,0.44665189092237007
0,46,27,14,True,0.157218623870007,0.2514165412698086,0.4398499553664646,0.10033210090628197,0.2333098656036387,0.171078015833308,0.02941499828742289,0.615062001525346,0.7324730131128487,0.9065667428593559,0.7591444336452512,0.887295153795882,0.6767988374372964,0.7988802119343192,88,34,48,24,10,4,90,48,14,20,6,18,30,90,median,16,0,6,60,90,90,8,0.7342743410222379,0.9380052488006071,0.5030468338022883,0.22551926902017072,0.6739287985857524,0.8696336220611377,0.4480961844268617,0.07036768148863459,0.43751884584608136
0,47,40,83,False,0.17979638686287852,0.26856352429731484,0.20044939430465497,0.3096564867070774,0.4828161918735066,0.27405786962754064,0.4309230219043336,0.9323187374440816,0.9485985412317335,0.939948431319888,0.7923285879974213,0.5922026243803773,0.6355076858567974,0.9650686722475614,82,28,84,78,78,64,30,86,38,38,84,42,10,24,mean,54,80,70,58,42,48,62,0.21584541509403898,0.8914934713729877,0.648341003831769,0.5938845704596922,0.5373621127753114,0.027949171103680226,0.339396178747296,0.21945570443607054,0.4397896420313782
0,48,53,71,True,0.24426695962584227,0.036972347711010156,0.11302423151060559,0.1014927263038169,0.4106864083396659,0.390025753170113,0.10501590222713458,0.5903475933724254,0.5774412938121007,0.6925985332322614,0.7260472537645939,0.5805427153743078,0.9948063180619882,0.9255666832002947,24,30,38,52,22,24,0,50,44,60,64,26,54,56,median,56,88,6,40,52,10,52,0.13059830369205383,0.6739701984908881,0.4702326951871747,0.5238383190381027,0.5084749015853577,0.5001220975255667,0.1558555724755355,0.8845572299140714,0.4611071900197855
0,49,42,66,True,0.23968498478818995,0.18884345485440013,0.07931319455227248,0.33728666766114385,0.06917473585145051,0.18161209033842257,0.45429573763618886,0.7926446912528233,0.7545031923277965,0.8784209083869938,0.9812495886378785,0.8571870050786771,0.860533405480747,0.5620124010922187,16,56,66,30,80,74,42,40,88,82,62,8,38,18,mean,66,44,22,60,36,14,62,0.7745305330492204,0.0388105517822015,0.6603542107948907,0.08726661242781131,0.9731328390472952,0.5339284016824164,0.8941462476488318,0.010195347860403547,0.3840303485053054
0,50,17,110,True,0.37342361561402443,0.29471531830131503,0.35934701897127613,0.04967184272387987,0.405378118185204,0.17624273573804128,0.3298699573993585,0.9824823343668987,0.9958349766802408,0.9529756578137116,0.6640435572056176,0.9739350090974925,0.6655763562510374,0.8902940287069547,12,24,18,16,60,0,78,40,68,2,42,32,26,74,median,12,0,0,20,22,80,82,0.453609978007639,0.963619618964704,0.8752431244564476,0.5038086318894396,0.4795948319116715,0.6221592395078563,0.9069040412213598,0.6215144633050478,0.4168531412106059
0,51,17,73,False,0.398878790733221,0.48388382957467563,0.023970884064093867,0.1654259154960825,0.26973183727229366,0.0032247951129699692,0.1999928314673155,0.6314243988599013,0.6740361428813078,0.8058674806589863,0.5950547620965574,0.5262854712250271,0.944433944294865,0.5106030830607862,76,32,16,68,28,86,0,52,54,62,6,78,12,82,median,22,8,50,38,12,6,58,0.8017764279152487,0.6638589079484519,0.18649076453756885,0.8395289641487551,0.8352722028614166,0.9262456204200887,0.45552948279805483,0.6410036661882624,0.4561856482810006
0,52,28,9,False,0.05872365639943039,0.1365769753607895,0.15924556351213576,0.2885833439980591,0.07959600199638989,0.3526356354915249,0.49807663767355964,0.7127233139648343,0.5001653019191319,0.5547078790011565,0.7088146578832215,0.5517503977648046,0.5638038549558304,0.8029913609569033,64,28,64,88,2,64,32,88,38,46,50,84,2,60,mean,44,16,52,8,36,46,74,0.9133352382059078,0.0494027567196611,0.8397289802846015,0.13009351679827885,0.04093275284559339,0.8189428878091304,0.15326583249544445,0.3897259466472702,0.38822887519950716
0,53,13,76,True,0.09005358769131466,0.061847825191313044,0.2158483201321742,0.332826271382165,0.4086992138995215,0.4776140854947018,0.04344435483145376,0.7317078499021799,0.6967323841274041,0.6973134580379463,0.7657236008988737,0.7272242057560268,0.7784723817580146,0.580746545238416,50,34,56,76,56,40,90,90,84,90,24,40,82,20,median,66,44,28,6,30,14,4,0.6570538819678953,0.06153530685728459,0.8427725533161065,0.4726771119716564,0.1410577928478255,0.2753467719428454,0.041290686421706635,0.015019674149938989,0.4288699641940257
0,54,4,32,True,0.4391897146428048,0.08424043598447967,0.19884231237387734,0.2351483303491434,0.06445986384068286,0.40940220579839537,0.13447330491898213,0.6256358615672091,0.6002097372244205,0.7923938594342566,0.5386294601147298,0.8730955794124856,0.567828552776289,0.5984687841550913,64,56,60,34,20,8,52,40,70,78,68,54,68,54,mean,16,88,28,46,72,38,38,0.29474989680127595,0.9614092047110333,0.6124060629999785,0.26451635786750194,0.9309507523260027,0.1637646319438646,0.23729937585750305,0.2757183363363648,0.39186231370795455
0,55,33,34,True,0.1368633669099541,0.32005898929710846,0.21184377605262855,0.05296723085597821,0.2078249461623632,0.4555312403443616,0.08086378860170002,0.6124819284791672,0.8969025804578599,0.9840540120363983,0.9312686410947639,0.5267144919615154,0.6651074169268922,0.8218643949642487,62,44,2,68,86,66,48,54,88,60,90,86,66,40,mean,20,20,18,30,0,38,48,0.4325369104334391,0.18491470069374716,0.282289382912991,0.2719914654427127,0.6661470692885311,0.18689730614680966,0.7892150292894848,0.5260294560182136,0.439272976092455
0,56,5,21,False,0.22553838895720252,0.42400527460833304,0.0010609578875333536,0.31985240135218596,0.3382834162256436,0.49882378312417447,0.3857065552906502,0.5960751805993642,0.7622002417300495,0.6848520648253145,0.8444460343851513,0.7533647242757586,0.9426043691032933,0.9193171058454387,62,88,36,30,12,62,48,4,80,74,86,90,66,34,median,12,24,66,4,46,46,10,0.9176634171569016,0.31112178142838687,0.16518753719753065,0.05756713218785181,0.5845442103391725,0.7600312884523625,0.26332635392615633,0.7599225746194228,0.4339566203643292
0,57,59,26,False,0.18661738289965074,0.36649472124420385,0.3472496703721366,0.15902486180658781,0.1878574235567506,0.4795753321435903,0.16487754688117023,0.7338615898274152,0.9598240560121759,0.6664510532329211,0.8901850627218506,0.943926350541024,0.7855854201121031,0.549221361896774,38,72,46,68,66,62,44,44,60,74,60,82,80,76,median,48,82,74,14,40,70,54,0.14207845644199024,0.31478106432781694,0.49429827890977185,0.46646122439042514,0.6157277781279643,0.8786567770126529,0.04791160613998935,0.5025660357218485,0.4555945448258026
0,58,47,104,True,0.4629567523376243,0.462833169981805,0.11000553177094291,0.06909912128565732,0.38017865221919894,0.24822515381234772,0.046222119753351,0.8938045951344302,0.5557793834444935,0.8503045340235347,0.5639945480355939,0.7524992571280127,0.5130096030076923,0.5408131704387132,62,76,34,72,12,62,32,80,24,70,74,18,78,60,median,32,76,62,40,90,12,20,0.35717109799950053,0.45030237203127454,0.9025865610765925,0.7289618848777722,0.4686324704930739,0.5752524339908035,0.5135214609238998,0.21496762513634626,0.4616669853444219
0,59,24,17,False,0.4949481331704649,0.11714580208567632,0.033649354300962664,0.12565526347396672,0.28627986334547967,0.4055877965811849,0.43304376281781776,0.7416248913148016,0.9307893442298185,0.8178631638323194,0.7741786076049981,0.63689339443691,0.9998086644115891,0.6525988006301443,78,6,10,52,62,88,14,32,88,0,42,60,84,50,mean,48,56,18,8,80,90,16,0.5588232434834283,0.5738094456518725,0.4839340647795255,0.10251160008464566,0.136668606169852,0.1546362399924478,0.9519051135467141,0.1856804309719724,0.4394707586738907
0,60,16,82,False,0.4977080788405478,0.1431214996500993,0.44577366183019795,0.1592766534906327,0.09055488940719147,0.0926975665684674,0.3091393540333662,0.5390710567137793,0.9234150113167867,0.7047580503433737,0.5544213777293261,0.796766841075122,0.7763680684245893,0.5266221209537206,32,84,4,72,8,4,4,12,66,46,62,14,88,88,mean,54,86,52,74,24,20,22,0.5670303098550248,0.20131788318868715,0.950677112075812,0.885106294857515,0.08806992626946619,0.3238080499123228,0.6986284791376712,0.8159663934491341,0.3748649970247347
0,61,15,29,True,0.240137305857958,0.04284490318205986,0.10694842709067509,0.3665382840125261,0.42309757218768684,0.07885124440586566,0.4440028515668135,0.7667064224059006,0.7552198966914849,0.556704638582806,0.730433172453899,0.8876251692636078,0.9463039929372519,0.8694330068772425,76,46,76,54,50,76,78,84,0,58,56,64,74,82,mean,74,2,48,90,12,34,8,0.6032089615834765,0.3449550352315701,0.2647374699204801,0.8746742921237348,0.31352820103665846,0.6966751252888358,0.8382758750191984,0.9079171876386587,0.3909439234791668
0,62,40,24,True,0.4411755449323501,0.1015599192670616,0.23586749507197646,0.48830839306777357,0.20562749652892187,0.2843820218942267,0.18835147904658145,0.7442307118676954,0.5874815368757935,0.8643983848521387,0.7989329441812447,0.689675098928626,0.5687511840149728,0.8293553452384199,60,48,62,22,52,68,86,8,46,50,60,4,18,40,median,84,66,2,14,16,10,56,0.6866369426387869,0.8809325727143318,0.25152096884487807,0.39757363611995145,0.5137197398258158,0.8074512940110086,0.1379379922346673,0.35202807749972753,0.43361637638021755
0,63,19,111,False,0.20550678378426018,0.22020524244271283,0.47879805068070275,0.2286752679422241,0.049740165946327075,0.48603322537770993,0.43453374835257336,0.9624730335450213,0.6558277482506251,0.9051790523533396,0.5583831105218666,0.6379953957212849,0.9686516415531528,0.5856418038917985,42,26,68,72,48,8,48,56,88,52,32,54,60,18,median,56,58,6,26,82,66,18,0.5562827132615032,0.933583980975021,0.07105327327639233,0.5125899994547626,0.8995830312821053,0.7846810680991969,0.32420753377557576,0.04159102807014048,0.4335017690329326
0,64,57,43,False,0.0563248151399397,0.05500871469714386,0.42713369676700064,0.26181686134483045,0.44753256290940846,0.10127666550869902,0.40082985151761186,0.9986041967577769,0.6596358417085937,0.6352952826093907,0.506663326686384,0.8551707006423476,0.6257411145951968,0.8118521372675233,38,0,40,46,58,80,62,10,24,40,56,54,28,26,mean,76,64,14,70,74,52,20,0.7409548198858458,0.8333955055541385,0.43487397630923486,0.28677251250621894,0.6307355436163712,0.30860093871287186,0.997720985416543,0.01026592126112158,0.4162517914775677
0,65,58,103,False,0.18551884840045452,0.2131516668151779,0.2176745444008481,0.4828361785575993,0.39311667768179226,0.09934796058594952,0.046838013324746075,0.9154625973437921,0.8749937177377582,0.6474510691894007,0.6163368184324771,0.6005055833953448,0.5607897543203473,0.5991240845778101,50,76,90,0,60,6,4,80,30,40,12,82,64,2,median,80,2,0,70,16,48,2,0.8227358542543126,0.8295749476411971,0.3352822443407858,0.6876933847968631,0.8295798643963869,0.018655709311240942,0.9723238963032997,0.4257433500543413,0.41739734156324415
0,66,49,110,True,0.40590254519500923,0.31895069688118977,0.356130160622908,0.1309545473017441,0.35494914058672106,0.43136464487593185,0.0628271387108102,0.7437084275520176,0.8493757612765155,0.8229727865303809,0.7244269963158951,0.7118904005462002,0.6501402346922831,0.6858542169207482,74,48,24,26,88,54,48,6,80,76,4,22,28,50,median,76,28,90,26,70,44,26,0.6685387879012998,0.3328577000816578,0.2696211479811108,0.017667251936081874,0.49521230519021364,0.8077929437709098,0.018149121909733057,0.3895071119974429,0.4407177514958599
0,67,40,61,True,0.29143128726095563,0.2505066109326403,0.4640860453067542,0.05303446533460304,0.008151061534652115,0.3123886427309424,0.3062894547754986,0.876162205999673,0.7619307839534748,0.5899830267276727,0.7044736862454446,0.5370777290213852,0.6935491823887613,0.9239797479557508,38,78,78,10,10,72,58,56,54,56,28,42,0,80,mean,44,30,32,18,52,60,66,0.03209940084541907,0.23753851832138795,0.008979373876770502,0.4666704889355746,0.6788604279371478,0.8633026290402578,0.05482590089812622,0.7229053200213573,0.43071765635635073
0,68,46,58,True,0.11957328218609731,0.3044678340306442,0.04658506479162483,0.30776777831269675,0.45580977406441253,0.2983918072769787,0.4391461013082626,0.5993435049998772,0.6923265876904384,0.8326033491105957,0.6492540244269939,0.5806852755711587,0.8989495956683998,0.5587804443474125,38,82,36,42,52,16,84,68,60,38,74,90,66,32,median,14,72,48,54,2,56,0,0.5244193397753375,0.35582485624633553,0.00964653355421874,0.5252718622889677,0.35420430018600246,0.3359732883672676,0.6321869780355599,0.34075823505277936,0.4489337932384584
0,69,51,72,True,0.44927397039847833,0.10010614575043397,0.48746671553167575,0.06069195371781244,0.34153611799336336,0.028717068718870253,0.3774100884447301,0.8966209886539193,0.8741110055361181,0.5943279634824914,0.8859448558995189,0.7982915041496246,0.9408180504236543,0.9916483453627698,38,48,30,26,32,44,90,84,74,68,28,56,52,32,median,44,32,70,52,86,84,86,0.0881981213433376,0.21607941465101932,0.4809477352428959,0.46944622500808075,0.787123155057722,0.3224302914836169,0.017200252804799754,0.9446908116037395,0.4645857649410491
0,70,12,101,True,0.22310138218147835,0.29715928583238355,0.23918444341511602,0.004210189140643528,0.1537973916083058,0.22517175860229788,0.21574096201534876,0.6479835885459868,0.5112790855380388,0.8553238133845591,0.6276233092600665,0.725128985604787,0.7027068064631108,0.9692475626563506,70,0,2,36,34,66,10,32,6,26,56,70,74,2,mean,72,64,8,58,56,16,60,0.3900726524880709,0.6186269663557928,0.49324661915719215,0.495922753501432,0.2847175900680583,0.33999623110405797,0.890281087789051,0.3592585044165024,0.43914779194142295
0,71,32,95,True,0.02455043350582148,0.30774899996283994,0.4774188061703908,0.1047795134589522,0.19049838469148667,0.4109534435315225,0.13305803483338507,0.833777103342541,0.7191087741122419,0.6865564210610653,0.6984441035307449,0.9307356305983094,0.5039377565608669,0.8359077388570906,30,70,72,44,88,74,42,6,54,76,10,16,4,8,mean,76,24,22,88,44,62,64,0.3036315594535859,0.2240703608390815,0.2994999008374125,0.712669598746109,0.5010846168491893,0.4274150764881548,0.2541096254006241,0.4739103632995971,0.45480703086569874
0,72,7,70,True,0.3581985226244577,0.32006059334568193,0.2913044458663872,0.044951044236634985,0.44029345186571633,0.2018576996093871,0.12395737781375071,0.5062988985401523,0.7630733960993459,0.6744857747159365,0.6697000017978217,0.5813475826464964,0.6036140625633675,0.9624437350710434,32,76,66,24,22,66,74,16,20,18,40,70,80,4,median,16,2,84,78,70,40,50,0.39729621957252625,0.6981129128982997,0.3946813093082562,0.2990012313703585,0.2621317635001208,0.7667764209998645,0.15520299608441435,0.17296680989727642,0.45235430491885464
0,73,28,23,False,0.041828247427211473,0.24992015929591532,0.40001181733564173,0.29437288895672986,0.08807160506869072,0.18901733337982796,0.09187244047322046,0.5198805280220409,0.9196013208642377,0.9015449172814332,0.8219067160261605,0.790923597541535,0.9784976498284031,0.9890537941267576,12,46,88,90,64,26,0,4,34,76,54,8,42,32,median,24,36,88,4,84,4,64,0.06876199906236757,0.5509120674472829,0.6790294972606155,0.5331426076379322,0.02531489045164592,0.7722423422710769,0.5050439827858678,0.1354156954512512,0.4222380252795318
